"chromosome","window_start","window_end","snp_count","T2D","T1D_p1","T1D_p2","new_term_p1","new_term_p2","T2D_diff","FST"
"15",12500001,13000000,12300,2443.2939455389,336.645847613283,340.918769418437,2106.64809792562,2102.37517612046,2104.51163702304,0.025257591
"15",13000001,13500000,8157,1295.49005526997,44.2161079967482,40.6285960912792,1251.27394727322,1254.86145917869,1253.06770322596,0.020462503
"15",13500001,14000000,9966,939.345008512668,28.965596038237,33.848512079363,910.379412474431,905.496496433305,907.937954453868,0.014540248
"15",14000001,14500000,4941,779.824427041152,41.7000865965019,37.6490019007761,738.12434044465,742.175425140376,740.149882792513,0.017589933
"15",14500001,15000000,9412,885.711752062343,58.6358732472872,95.3370854202949,827.075878815056,790.374666642048,808.725272728552,0.011625711
"15",15000001,15500000,5063,571.400378804581,47.0439822768021,57.683945568846,524.356396527779,513.716433235735,519.036414881757,0.003932308
"15",1500001,2000000,8537,919.168957195681,64.2067775908072,83.5839470517822,854.962179604874,835.585010143899,845.273594874387,0.011166685
"15",15500001,16000000,7326,652.853379852037,150.595159982957,101.860270028104,502.25821986908,550.993109823932,526.625664846506,0.000248407
"15",16000001,16500000,12,60.2825300781696,21.5887210246126,13.2197492344289,38.693809053557,47.0627808437408,42.8782949486489,0.020808921
"15",2000001,2500000,9977,625.566734403023,50.3714799373702,39.3304075395281,575.195254465652,586.236326863494,580.715790664573,0.005226153
"15",2500001,3000000,9459,572.900030874211,48.3051501849986,45.8303577142797,524.594880689212,527.069673159931,525.832276924571,0.001124495
"15",3000001,3500000,9083,694.638843402121,46.7543215821788,34.0149315731542,647.884521819942,660.623911828967,654.254216824454,0.002914647
"15",3500001,4000000,11283,718.188378191116,81.2059427972999,59.1288446387625,636.982435393817,659.059533552354,648.020984473085,0.005218748
"15",4000001,4500000,11550,1138.29711772868,77.0628592744179,102.482961428701,1061.23425845426,1035.81415629998,1048.52420737712,0.013940881
"15",4500001,5000000,9964,1101.21539915842,322.74712017586,98.274842060564,778.46827898256,1002.94055709786,890.704418040208,0.00206673
"15",5000001,5500000,12300,778.061043798894,45.1274932208762,94.4093938860751,732.933550578018,683.651649912819,708.292600245419,0.003868734
"15",500001,1000000,14703,622.890809097153,59.3430930306786,50.3302033523214,563.547716066474,572.560605744831,568.054160905653,0.006169196
"15",5500001,6000000,14065,716.736420250934,41.0203535053006,27.3658270341402,675.716066745634,689.370593216794,682.543329981214,0.004541277
"15",6000001,6500000,11938,1183.61154366322,174.394790060993,101.266597167356,1009.21675360223,1082.34494649587,1045.78085004905,-0.004427298
"15",6500001,7000000,13944,1073.92857465812,281.979770890961,36.441095161048,791.948803767154,1037.48747949707,914.718141632111,0.005545115
"15",7000001,7500000,11332,1132.86346731623,87.735238518595,27.2918813611323,1045.12822879764,1105.5715859551,1075.34990737637,0.001969692
"15",7500001,8000000,13331,1979.76280645814,333.880853535724,310.17349588807,1645.88195292241,1669.58931057007,1657.73563174624,0.003312307
"15",8000001,8500000,9944,1238.29040260811,140.389311054605,129.584066743148,1097.9010915535,1108.70633586496,1103.30371370923,-0.002187549
"15",8500001,9000000,10292,1162.05436310516,97.0659903819032,84.496253011559,1064.98837272325,1077.5581100936,1071.27324140842,-0.006309845
"15",9000001,9500000,16180,950.646417506388,75.7457214581955,61.3608133668022,874.900696048193,889.285604139586,882.09315009389,0.002356527
"15",9500001,10000000,13956,768.755089936138,75.0636546470341,53.0499335528875,693.691435289104,715.70515638325,704.698295836177,-0.000924301
"16",1,500000,13049,695.482890050393,102.03495760847,28.6380074730259,593.447932441923,666.844882577367,630.146407509645,0.001241307
"16",10000001,10500000,12021,852.49017702436,71.2028996602166,56.939897139906,781.287277364143,795.550279884454,788.418778624298,0.008023867
"16",1000001,1500000,7129,704.650136964527,39.8919781390287,46.7848544836888,664.758158825498,657.865282480838,661.311720653168,-0.00391703
"16",10500001,11000000,11951,1074.09088370192,78.1795361499244,85.383672698983,995.911347551999,988.70721100294,992.30927927747,0.013460448
"16",11000001,11500000,12564,841.250060907856,50.7018768895359,151.372143628774,790.54818401832,689.877917279082,740.213050648701,0.007439279
"16",11500001,12000000,8744,619.965319545532,91.1813398109807,58.6349055035244,528.783979734551,561.330414042008,545.05719688828,0.003543532
"16",12000001,12500000,9893,587.260953970224,29.960479987727,18.0613296562369,557.300473982497,569.199624313987,563.250049148242,0.004736066
"16",12500001,13000000,10108,604.642309996969,137.023941599095,106.05840705242,467.618368397874,498.583902944549,483.101135671212,0.002955037
"16",13000001,13500000,7397,661.948200629558,115.32270824525,107.897777409875,546.625492384308,554.050423219684,550.337957801996,0.005818299
"16",13500001,14000000,8142,558.039249284469,64.7281707362999,65.0978853047272,493.311078548169,492.941363979742,493.126221263956,0.002513158
"16",14000001,14500000,16007,682.474214479909,88.2285673663719,107.873486139986,594.245647113537,574.600728339923,584.42318772673,0.001600421
"16",14500001,15000000,6215,723.561929221847,63.9192854347493,61.6626374002662,659.642643787098,661.899291821581,660.770967804339,0.00866006
"16",15000001,15500000,11073,1320.83432322179,346.066069682129,222.32531214843,974.76825353966,1098.50901107336,1036.63863230651,0.010282954
"16",1500001,2000000,7191,636.139839557814,64.0993507636013,64.1404416495934,572.040488794213,571.999397908221,572.019943351217,0.007429724
"16",15500001,16000000,350,519.603946474374,86.9847068209237,137.50135458858,432.619239653451,382.102591885794,407.360915769622,0.013843036
"16",2000001,2500000,6098,620.782171954881,42.4932359536469,44.2917809051578,578.288936001234,576.490391049723,577.389663525479,0.008226597
"16",2500001,3000000,6424,683.465443753419,72.1388429772633,10.5206722492585,611.326600776156,672.944771504161,642.135686140158,0.012163791
"16",3000001,3500000,7164,478.688530915402,24.4021022225643,29.3945464355056,454.286428692838,449.293984479897,451.790206586367,0.003174392
"16",3500001,4000000,11412,1002.95808514673,49.0970107781759,15.7059283718409,953.861074368557,987.252156774892,970.556615571724,0.016815246
"16",4000001,4500000,14000,685.606694199727,57.4947838660737,51.5971823975851,628.111910333653,634.009511802142,631.060711067898,0.008372033
"16",4500001,5000000,9942,770.796250642015,236.640276163555,112.537379730536,534.155974478461,658.258870911479,596.20742269497,0.002364671
"16",5000001,5500000,9726,569.659211886843,30.7283200931561,55.3449075638782,538.930891793687,514.314304322965,526.622598058326,0.000176661
"16",500001,1000000,11202,704.739449500979,50.1417273741681,35.998123746278,654.597722126811,668.741325754701,661.669523940756,0.009053795
"16",5500001,6000000,11916,678.993615866842,47.5534462069627,83.2213316333364,631.44016965988,595.772284233506,613.606226946693,0.001499706
"16",6000001,6500000,11438,790.623229260964,68.2280407520884,48.4353338950896,722.395188508875,742.187895365874,732.291541937375,-0.000447034
"16",6500001,7000000,9629,1798.34209343011,538.830523511657,293.534879563289,1259.51156991845,1504.80721386682,1382.15939189264,0.008935046
"16",7000001,7500000,13155,1352.57541898041,237.847751288122,172.731659406796,1114.72766769229,1179.84375957362,1147.28571363295,-0.00084316
"16",7500001,8000000,12941,1016.39935470701,77.945067485969,63.1980413134152,938.454287221044,953.201313393598,945.827800307321,-0.002888586
"16",8000001,8500000,12748,857.528763500042,66.3415979271231,99.6115487452189,791.187165572919,757.917214754823,774.552190163871,0.000722019
"16",8500001,9000000,14525,1084.82534244464,22.6624781702703,92.8235809423786,1062.16286427437,992.001761502266,1027.08231288832,-0.000654219
"16",9000001,9500000,9720,1084.49284117803,44.353284101293,78.226602195442,1040.13955707673,1006.26623898259,1023.20289802966,-0.001636494
"16",9500001,10000000,11882,806.154004595068,51.3169066623668,37.6784242782742,754.837097932701,768.475580316794,761.656339124747,0.000385322
"17",1,500000,11651,959.204137243214,102.870953396457,238.153226696741,856.333183846757,721.050910546473,788.692047196615,0.000419827
"17",10000001,10500000,9770,930.90682222278,46.4458485326613,153.481883090528,884.460973690118,777.424939132252,830.942956411185,0.003825345
"17",1000001,1500000,5302,623.245943499409,25.6182007243915,68.2855377748492,597.627742775017,554.96040572456,576.294074249789,0.00373082
"17",10500001,11000000,11445,961.715543843631,59.8827200378873,71.5250663587358,901.832823805744,890.190477484895,896.01165064532,0.008208975
"17",11000001,11500000,9142,756.629868409946,47.3768617186288,63.9400167978893,709.253006691317,692.689851612056,700.971429151687,0.010208986
"17",11500001,12000000,9847,919.236592025962,87.1073245939333,45.9698992126214,832.129267432028,873.26669281334,852.697980122684,0.012363944
"17",12000001,12500000,6469,621.476867414342,75.1511433359556,91.1061797090224,546.325724078386,530.370687705319,538.348205891853,0.006601582
"17",12500001,13000000,10753,801.225517034414,81.3213902377756,100.30981245797,719.904126796639,700.915704576444,710.409915686541,0.004133921
"17",13000001,13500000,6312,618.411995549308,108.39648575896,61.4717523128638,510.015509790348,556.940243236444,533.477876513396,0.00590285
"17",13500001,14000000,4535,541.786410618879,55.9595960509323,72.8745285582554,485.826814567947,468.911882060624,477.369348314285,0.00216546
"17",14000001,14500000,11284,811.215361358627,101.046465076273,101.366922148532,710.168896282354,709.848439210095,710.008667746224,0.005857906
"17",14500001,15000000,8611,757.249817532633,139.1655344545,147.660734167483,618.084283078133,609.58908336515,613.836683221642,0.008285423
"17",15000001,15500000,5182,850.181538980294,111.777337539374,147.703195628143,738.404201440921,702.478343352152,720.441272396536,-0.005506086
"17",1500001,2000000,5702,930.554802266299,105.017667467706,79.31214471368,825.537134798593,851.242657552619,838.389896175606,0.005175292
"17",2000001,2500000,6220,1125.90245816061,193.217962891373,249.937680379851,932.684495269234,875.964777780755,904.324636524994,0.010414345
"17",2500001,3000000,8325,668.343241721683,21.8525949102332,100.843620907079,646.49064681145,567.499620814604,606.995133813027,0.000829796
"17",3000001,3500000,11158,701.511894624855,77.2077002182195,30.6194689928379,624.304194406635,670.892425632017,647.598310019326,0.00408051
"17",3500001,4000000,9787,1162.38139609603,38.3551422842429,102.897395937674,1124.02625381178,1059.48400015835,1091.75512698507,0.011809546
"17",4000001,4500000,9759,914.927621552109,53.0007154972118,85.7072120609373,861.926906054898,829.220409491172,845.573657773035,0.007853718
"17",4500001,5000000,7707,939.835527579315,93.324513879139,82.5184337259852,846.511013700176,857.317093853329,851.914053776753,0.008001141
"17",5000001,5500000,12184,1231.17911397014,259.565628917539,182.486790749186,971.6134850526,1048.69232322095,1010.15290413678,0.001637663
"17",500001,1000000,8305,904.923638537177,46.719368363425,76.3460537238716,858.204270173752,828.577584813305,843.390927493529,-0.005377223
"17",5500001,6000000,10544,1210.48356860568,160.501126633084,22.1903542609653,1049.98244197259,1188.29321434471,1119.13782815865,0.018364104
"17",6000001,6500000,14715,1034.29424545166,155.115975632536,137.270445193688,879.178269819124,897.023800257972,888.101035038548,0.006823515
"17",6500001,7000000,10513,1070.05110963981,124.429584976926,77.19650221552,945.621524662885,992.854607424291,969.238066043588,0.01313067
"17",7000001,7500000,13478,1538.36625054837,146.392247258773,96.3096239632287,1391.97400328959,1442.05662658514,1417.01531493737,0.020215388
"17",7500001,8000000,13284,1341.42154479274,148.966920217092,139.11975032129,1192.45462457565,1202.30179447145,1197.37820952355,-0.001222257
"17",8000001,8500000,10197,843.150775172689,63.6160575038812,74.3030047018692,779.534717668808,768.84777047082,774.191244069814,0.008115987
"17",8500001,9000000,9884,930.015934302472,91.1894265778537,67.796974772762,838.826507724618,862.21895952971,850.522733627164,0.009978244
"17",9000001,9500000,13429,931.331363576581,58.8071792100673,47.1280390444736,872.524184366514,884.203324532107,878.36375444931,0.010160339
"17",9500001,10000000,12912,706.021167562489,47.7759618318232,33.4206696132314,658.245205730665,672.600497949257,665.422851839961,0.005502949
"18",1,500000,9610,1013.49444923454,298.375907020629,380.49465002233,715.11854221391,632.999799212208,674.059170713059,0.006244901
"18",10000001,10500000,9794,1667.7828458921,242.739085641573,58.4454707345722,1425.04376025053,1609.33737515753,1517.19056770403,0.0114901
"18",1000001,1500000,6479,633.608783164527,59.4654278602102,66.966094141826,574.143355304317,566.642689022701,570.393022163509,0.00816399
"18",10500001,11000000,8419,1967.71383384109,146.727325904008,345.393819991659,1820.98650793708,1622.32001384943,1721.65326089325,0.011519883
"18",11000001,11500000,10911,933.544452209171,43.4412567954569,70.0457869520469,890.103195413714,863.498665257124,876.800930335419,0.006263913
"18",11500001,12000000,11133,974.811067403469,58.1151388348662,165.80031903644,916.695928568603,809.010748367029,862.853338467816,0.003916496
"18",12000001,12500000,7373,594.875119606688,56.7890420432232,37.8572210432321,538.086077563465,557.017898563456,547.55198806346,0.002664446
"18",12500001,13000000,6517,604.896478936062,33.7182288968033,45.1339561237546,571.178250039258,559.762522812307,565.470386425783,0.009669396
"18",13000001,13500000,8643,772.575386982731,41.2905237937957,15.5595404446067,731.284863188936,757.015846538125,744.15035486353,0.014940144
"18",13500001,14000000,8454,867.093933804805,194.443471030318,191.350832903176,672.650462774487,675.743100901629,674.196781838058,-0.000702379
"18",14000001,14500000,7476,708.506499368785,134.161046062392,53.7550167090376,574.345453306392,654.751482659747,614.54846798307,0.001319196
"18",14500001,15000000,12726,871.329312306974,124.946774265525,147.051437348098,746.382538041449,724.277874958876,735.330206500163,0.004948683
"18",15000001,15500000,7621,1137.37476399762,124.559738512515,280.903393611254,1012.81502548511,856.471370386367,934.643197935737,0.005308575
"18",1500001,2000000,14450,1160.18264299005,407.46968924356,453.958090090222,752.712953746493,706.224552899832,729.468753323163,0.003231285
"18",2000001,2500000,6339,584.134893057446,71.3536828629731,71.7537811592629,512.781210194473,512.381111898183,512.581161046328,0.005083053
"18",2500001,3000000,5038,775.634174771752,105.157111346205,70.2329314244198,670.477063425547,705.401243347333,687.93915338644,-0.00421258
"18",3000001,3500000,9271,688.543119690206,63.5730446002563,41.9927520493657,624.97007508995,646.550367640841,635.760221365395,0.004843336
"18",3500001,4000000,9696,980.933193462901,64.8931278690579,55.2463992330013,916.040065593843,925.6867942299,920.863429911871,0.018470104
"18",4000001,4500000,7151,643.403602850172,105.723392179585,34.2891603736498,537.680210670587,609.114442476523,573.397326573555,0.000615164
"18",4500001,5000000,9835,814.108341324987,54.0648969837639,35.7997907121753,760.043444341223,778.308550612812,769.175997477018,0.002497418
"18",5000001,5500000,11900,1295.35434922759,107.342228678666,207.569157218415,1188.01212054893,1087.78519200918,1137.89865627905,0.006820445
"18",500001,1000000,11005,854.469000521931,212.456095231988,175.264285882731,642.012905289943,679.2047146392,660.608809964571,0.001571944
"18",5500001,6000000,6436,1185.37373880799,98.9824350642157,113.470308313481,1086.39130374377,1071.90343049451,1079.14736711914,0.010401091
"18",6000001,6500000,10189,1454.64355034914,201.781835705915,83.7054957532091,1252.86171464322,1370.93805459593,1311.89988461958,0.007722238
"18",6500001,7000000,9877,1521.91717988951,228.547771535057,358.150905424918,1293.36940835445,1163.76627446459,1228.56784140952,0.011389397
"18",7000001,7500000,9321,1469.54435023552,121.334014214779,162.918096375011,1348.21033602074,1306.62625386051,1327.41829494062,0.011915717
"18",7500001,8000000,9023,1315.29809506773,203.715345588702,125.522985888732,1111.58274947903,1189.775109179,1150.67892932901,-0.004086768
"18",8000001,8500000,9192,1076.63794648496,210.971636150585,213.212337093792,865.666310334374,863.425609391168,864.545959862771,0.009477293
"18",8500001,9000000,10789,1053.01924634434,87.6040353965363,79.2860959879763,965.415210947802,973.733150356362,969.574180652082,0.013325422
"18",9000001,9500000,9818,991.452299904224,136.811683041946,66.5169041120826,854.640616862278,924.935395792141,889.78800632721,-0.001493906
"18",9500001,10000000,11355,1804.91483056606,300.119355016534,88.23652284118,1504.79547554953,1716.67830772488,1610.73689163721,0.013766605
"19",1,500000,8568,969.158873249427,149.69783159942,45.3853194627009,819.461041650007,923.773553786727,871.617297718367,0.009426257
"19",10000001,10500000,7698,615.076733394424,84.0378810085676,28.0897917295661,531.038852385856,586.986941664858,559.012897025357,0.007002014
"19",1000001,1500000,4660,689.030667790459,121.560237205165,56.3135723595915,567.470430585294,632.717095430868,600.093763008081,0.007387771
"19",10500001,11000000,14604,529.156232225941,46.0487722716643,19.16799795712,483.107459954277,509.988234268822,496.547847111549,0.005586347
"19",11000001,11500000,7305,925.249273727546,85.4478365563991,85.7799699300522,839.801437171147,839.469303797494,839.63537048432,0.019140674
"19",11500001,12000000,8742,755.274133096391,39.3278293087351,37.515419912088,715.946303787656,717.758713184303,716.852508485979,-0.00208907
"19",12000001,12500000,9232,621.906615111424,24.5725896713702,69.8831287502981,597.334025440054,552.023486361126,574.67875590059,2.8e-05
"19",12500001,13000000,7897,674.357917526402,67.9471221950953,48.2710419631185,606.410795331307,626.086875563284,616.248835447295,0.000366183
"19",13000001,13500000,9173,641.289261240658,61.714290415548,32.7451668833819,579.57497082511,608.544094357276,594.059532591193,0.00259932
"19",13500001,14000000,10104,611.91670367989,72.4454338662617,39.1157209453813,539.471269813628,572.800982734509,556.136126274068,0.007599079
"19",14000001,14500000,13365,529.103355646221,38.224642557645,48.5244871852628,490.878713088576,480.578868460958,485.728790774767,0.003114286
"19",14500001,15000000,1484,523.427070097558,71.8311864229654,18.448179426885,451.595883674592,504.978890670673,478.287387172632,0.011765585
"19",1500001,2000000,3017,514.15406016451,16.0689053747046,23.606108002612,498.085154789806,490.547952161898,494.316553475852,0.016262135
"19",2000001,2500000,8912,885.032785058429,14.4522094413405,58.4839079249505,870.580575617088,826.548877133479,848.564726375283,0.015772922
"19",2500001,3000000,4442,476.289627042002,37.7404567836929,27.1383610706107,438.549170258309,449.151265971392,443.850218114851,0.006532394
"19",3000001,3500000,4366,1038.16308071036,89.5726670002259,182.28418818018,948.590413710132,855.878892530178,902.234653120155,0.014950112
"19",3500001,4000000,7549,626.695990355089,77.5477588326612,32.494920004814,549.148231522428,594.201070350275,571.674650936351,-6.09e-05
"19",4000001,4500000,8930,536.281463541061,40.1868801246746,51.7492049001885,496.094583416387,484.532258640873,490.31342102863,0.001940854
"19",4500001,5000000,10213,1225.07332514695,61.0090785868524,80.585025757362,1164.0642465601,1144.48829938959,1154.27627297484,-0.006271479
"19",5000001,5500000,11059,706.164586945844,75.5834200489626,94.713536608062,630.581166896882,611.451050337782,621.016108617332,-0.000577349
"19",500001,1000000,4092,601.485336347643,49.7105233972761,25.7916439908877,551.774812950367,575.693692356755,563.734252653561,0.0023359
"19",5500001,6000000,9513,773.799431829044,54.1154664175119,116.405827064809,719.683965411532,657.393604764235,688.538785087883,0.004972653
"19",6000001,6500000,11246,1090.97559679911,95.3563386342721,41.4075825687323,995.619258164836,1049.56801423038,1022.59363619761,0.013736647
"19",6500001,7000000,11556,1182.1541960758,31.5461985707807,167.930536779371,1150.60799750502,1014.22365929643,1082.41582840073,0.01534633
"19",7000001,7500000,12331,898.366052847763,27.1813251929416,82.6857966484677,871.184727654821,815.680256199295,843.432491927058,-0.002541169
"19",7500001,8000000,11589,724.610433047957,42.2530803291593,48.9578801228781,682.357352718798,675.652552925079,679.004952821939,0.004705269
"19",8000001,8500000,9280,745.746006218717,16.3534216347034,69.0128294385067,729.392584584013,676.73317678021,703.062880682111,0.008486991
"19",8500001,9000000,8443,990.0674718761,38.0244211152603,70.132703479976,952.04305076084,919.934768396124,935.988909578482,0.014504137
"19",9000001,9500000,13867,819.829351474822,69.6236565432919,108.468520802795,750.20569493153,711.360830672027,730.783262801779,-0.000164704
"19",9500001,10000000,11456,760.728374241997,67.80306228876,38.8415227625228,692.925311953237,721.886851479474,707.406081716355,0.006430712
"2",1,500000,8726,1206.91668462736,65.8767892234318,214.96391379612,1141.03989540393,991.952770831238,1066.49633311758,0.014109939
"2",10000001,10500000,12576,1960.92297153221,488.261574379198,273.405161265895,1472.66139715302,1687.51781026632,1580.08960370967,0.006649265
"2",1000001,1500000,6029,564.588307356258,145.705704620021,92.9432493357162,418.882602736237,471.645058020542,445.26383037839,0.006747772
"2",10500001,11000000,7301,902.170078897019,57.8401454314735,74.6114846825512,844.329933465546,827.558594214468,835.944263840007,0.010359548
"2",11000001,11500000,12182,1362.86376795213,169.415687268309,140.781777226483,1193.44808068383,1222.08199072565,1207.76503570474,0.002492959
"2",11500001,12000000,8103,967.803855297941,85.6494176859851,50.9658065744734,882.154437611956,916.838048723468,899.496243167712,-0.000138411
"2",12000001,12500000,14679,1258.92237334623,39.1150788188679,109.281184783496,1219.80729452736,1149.64118856273,1184.72424154505,0.007993365
"2",12500001,13000000,12572,930.696420594933,99.1664554881281,42.4244825372298,831.529965106805,888.271938057704,859.900951582254,0.005456919
"2",13000001,13500000,10780,1237.78920116334,352.406053014623,158.405937863747,885.383148148714,1079.38326329959,982.383205724153,0.003289337
"2",13500001,14000000,7953,809.363455882019,57.9756322491157,108.418201394787,751.387823632904,700.945254487233,726.166539060068,0.004499339
"2",14000001,14500000,4448,691.190379691092,88.0674857120684,50.0670043510254,603.122893979024,641.123375340067,622.123134659545,0.000243566
"2",14500001,15000000,6434,759.815736558769,107.06233725723,78.6844484597677,652.753399301539,681.131288099001,666.94234370027,0.014506921
"2",15000001,15500000,8953,979.477901223669,70.7246738789399,78.0917534799228,908.753227344729,901.386147743746,905.069687544237,0.016119617
"2",1500001,2000000,8662,756.509440104128,156.952174562524,168.752585098991,599.557265541604,587.756855005136,593.65706027337,0.004674493
"2",15500001,16000000,9967,745.237236501824,55.6442761370854,30.7162564765167,689.592960364738,714.520980025307,702.056970195023,0.012604771
"2",16000001,16500000,7170,733.278631794892,48.345887528485,34.0074895794678,684.932744266407,699.271142215424,692.101943240916,0.002882115
"2",16500001,17000000,5788,740.989107425165,118.193040294485,70.1763766205404,622.796067130679,670.812730804624,646.804398967652,-2.13e-05
"2",17000001,17500000,7534,547.469400996517,163.496262773217,60.2279342320398,383.9731382233,487.241466764477,435.607302493889,0.007178828
"2",17500001,18000000,7671,713.964002771972,89.1327480067848,43.7436111335701,624.831254765188,670.220391638402,647.525823201795,0.01383724
"2",18000001,18500000,16228,876.786104198953,193.768339374568,131.409501575399,683.017764824384,745.376602623553,714.197183723969,0.002284298
"2",18500001,19000000,6308,1019.26136970625,302.218312139972,257.644375053715,717.043057566276,761.616994652533,739.330026109405,5.21e-05
"2",2000001,2500000,10484,708.670303069521,143.627373995434,150.563281147013,565.042929074087,558.107021922508,561.574975498297,0.000715181
"2",2500001,3000000,13655,960.104423726647,198.152265449986,170.388504855247,761.952158276661,789.715918871399,775.83403857403,0.007071168
"2",3000001,3500000,7858,1161.54756021939,60.0755346716178,50.4284190025937,1101.47202554777,1111.1191412168,1106.29558338229,0.021380726
"2",3500001,4000000,11451,671.597646575072,44.0085260232154,46.3015296589292,627.589120551856,625.296116916143,626.442618734,0.008456242
"2",4000001,4500000,16704,929.003181502281,82.557966311404,135.309550618811,846.445215190877,793.69363088347,820.069423037174,0.001515758
"2",4500001,5000000,11611,822.100234151556,74.5190614116145,39.3190203737468,747.581172739941,782.781213777809,765.181193258875,0.00914284
"2",5000001,5500000,12631,1126.50749606756,77.6928792945109,98.6369256733451,1048.81461677304,1027.87057039421,1038.34259358363,0.002962785
"2",500001,1000000,19841,949.795493904268,333.382730621612,265.644527674856,616.412763282657,684.150966229412,650.281864756034,0.007083756
"2",5500001,6000000,11678,1877.9582382025,605.400376898295,148.911524878786,1272.5578613042,1729.04671332371,1500.80228731396,0.00619499
"2",6000001,6500000,10887,1630.65852415562,316.051480031398,366.321476866462,1314.60704412422,1264.33704728915,1289.47204570669,0.002453683
"2",6500001,7000000,11391,2443.02384552942,467.239102483494,424.758941350156,1975.78474304592,2018.26490417926,1997.02482361259,0.011295082
"2",7000001,7500000,14238,1686.91784977421,60.1090496287507,79.805925802124,1626.80880014546,1607.11192397209,1616.96036205877,0.003544418
"2",7500001,8000000,11689,1295.92440934081,122.193406177685,110.578046757873,1173.73100316312,1185.34636258293,1179.53868287303,0.001378147
"2",8000001,8500000,10850,1779.17982665164,354.410553970025,300.610303779482,1424.76927268162,1478.56952287216,1451.66939777689,0.009333695
"2",8500001,9000000,9633,2352.49318213668,179.471639037627,555.817030714898,2173.02154309905,1796.67615142178,1984.84884726041,0.017182643
"2",9000001,9500000,8065,1797.52274700724,149.105981045795,459.374616880334,1648.41676596145,1338.14813012691,1493.28244804418,0.01556142
"2",9500001,10000000,10152,1090.09993187463,65.9615634279035,131.479668727261,1024.13836844673,958.620263147372,991.37931579705,0.005332333
"20",1,500000,17668,1201.00327521778,61.6496302494197,86.4434091539297,1139.35364496836,1114.55986606385,1126.9567555161,-0.001748899
"20",10000001,10500000,7050,553.318063106679,38.3688481685822,20.5845793089102,514.949214938097,532.733483797769,523.841349367933,0.004229727
"20",1000001,1500000,8324,548.651157025859,42.2490550165676,49.4306232333329,506.402102009291,499.220533792526,502.811317900909,0.003597399
"20",10500001,11000000,9675,643.694051765517,29.2080716742203,63.0489667809306,614.485980091296,580.645084984586,597.565532537941,0.002419418
"20",11000001,11500000,11046,671.324238950125,57.8112449444016,33.6207333535713,613.512994005723,637.703505596553,625.608249801138,0.008161345
"20",11500001,12000000,4584,504.308774599587,63.0109855430273,28.3463391663972,441.29778905656,475.96243543319,458.630112244875,0.002598268
"20",12000001,12500000,7805,549.749831812282,50.9129987469641,12.9863378028531,498.836833065317,536.763494009429,517.800163537373,-0.000585371
"20",12500001,13000000,7625,513.634386858103,49.4395001491212,26.709392663819,464.194886708981,486.924994194283,475.559940451632,0.005229098
"20",13000001,13500000,8949,682.395754326077,106.37940821852,51.9868793885544,576.016346107557,630.408874937522,603.21261052254,0.005985999
"20",13500001,14000000,9873,743.093589944358,165.33195862078,111.898879806569,577.761631323578,631.194710137788,604.478170730683,0.007944897
"20",14000001,14500000,2175,402.883569756093,36.6033300382223,38.3906147697999,366.280239717871,364.492954986294,365.386597352082,0.002075633
"20",1500001,2000000,12970,613.779773178976,37.5633288236277,36.3485791997227,576.216444355348,577.431193979253,576.823819167301,-0.001708294
"20",2000001,2500000,8701,659.902513290959,85.9653339386423,22.0691533495701,573.937179352317,637.833359941389,605.885269646853,0.003062646
"20",2500001,3000000,10597,703.826442614431,47.7979369685927,117.714274882455,656.028505645838,586.112167731975,621.070336688907,0.001523597
"20",3000001,3500000,10549,715.489370386174,46.3647548765875,51.2932923738699,669.124615509587,664.196078012304,666.660346760946,0.003515466
"20",3500001,4000000,13436,878.177972290869,48.8831589548499,33.7231961986981,829.294813336019,844.454776092171,836.874794714095,-0.0038566
"20",4000001,4500000,11184,647.994224821276,43.0986685015669,49.4337005988928,604.895556319709,598.560524222383,601.728040271046,0.005997281
"20",4500001,5000000,16595,732.949299971398,54.8071563000267,78.9872935137828,678.142143671372,653.962006457616,666.052075064494,0.00272856
"20",5000001,5500000,10676,682.401850253606,79.2784778827045,110.831033750117,603.123372370901,571.570816503488,587.347094437195,0.003124459
"20",500001,1000000,7504,879.198248141067,43.3732832988026,79.3148933475168,835.824964842264,799.88335479355,817.854159817907,0.011362885
"20",5500001,6000000,14751,922.615060337586,71.9070359389298,166.734811771457,850.708024398657,755.880248566129,803.294136482393,0.009576459
"20",6000001,6500000,10120,1166.77930238741,102.170442126167,127.458290338385,1064.60886026124,1039.32101204903,1051.96493615513,0.002205452
"20",6500001,7000000,12670,808.424036418233,52.6661169888976,47.1722924271307,755.757919429336,761.251743991103,758.504831710219,0.006242853
"20",7000001,7500000,9656,854.999408407864,53.1987178131822,184.445490495986,801.800690594682,670.553917911879,736.17730425328,0.008692421
"20",7500001,8000000,11813,795.436028765369,25.2445299957471,128.703658374143,770.191498769622,666.732370391226,718.461934580424,0.001680048
"20",8000001,8500000,11901,826.349663054774,153.614816511661,118.215002483368,672.734846543113,708.134660571406,690.43475355726,0.008037835
"20",8500001,9000000,10657,848.052502615959,67.1560344836325,152.95419077226,780.896468132327,695.0983118437,737.997389988013,0.005356985
"20",9000001,9500000,11664,602.121424226294,38.2776610231667,25.1908422748384,563.843763203127,576.930581951456,570.387172577291,0.000919185
"20",9500001,10000000,6086,487.091912020434,21.629670616865,13.9825967383513,465.462241403569,473.109315282083,469.285778342826,0.007194556
