chromosome,window_start,window_end,snp_count,T2D,T1D_p1,T1D_p2,new_term_p1,new_term_p2,T2D_diff
7,15594788,15648908,500,508.3319046043607,62.47372629990332,46.990457098192564,445.8581783044574,461.34144750616815,453.5998129053128
7,15648909,15667868,500,570.1532159983562,61.734089587566814,23.9166799406089,508.41912641078943,546.2365360577473,527.3278312342684
7,15667869,15676351,500,680.146426681029,69.34277179330365,42.19465708153439,610.8036548877253,637.9517695994946,624.37771224361
7,15676352,15695424,500,484.62308049355215,46.548874380060624,37.215983951917224,438.0742061134915,447.4070965416349,442.7406513275632
7,15695425,15717617,500,502.22889302641033,36.542686468465035,22.213234413315604,465.6862065579453,480.01565861309473,472.85093258552
7,15717618,15743648,500,465.7869358619,79.09784877907896,45.75856512602513,386.68908708282106,420.0283707358749,403.358728909348
7,15743649,15753459,500,555.7928128076392,161.66394987517015,116.70290595636698,394.128862932469,439.0899068512722,416.6093848918706
7,15753460,15768541,500,518.5506437255444,77.45721439394583,46.00298034335401,441.0934293315986,472.5476633821904,456.8205463568945
7,15768542,15778123,500,541.5655605788734,61.65303157852668,34.89308509943885,479.9125290003467,506.6724754794345,493.2925022398906
7,15778124,15792177,500,503.2907459897506,57.34527701611751,74.34219813326672,445.94546897363307,428.94854785648386,437.44700841505846
7,15792178,15810640,500,509.5877306449902,85.8618269977951,57.355526686858866,423.7259036471951,452.2322039581313,437.9790538026632
7,15810641,15823969,500,442.21534658236124,77.39870759289533,57.85836694047293,364.8166389894659,384.3569796418883,374.5868093156771
7,15823970,15842649,500,363.71263312398514,47.68114715687625,14.772064407817197,316.0314859671089,348.94056871616795,332.4860273416384
7,15842650,15859078,500,531.9042994420997,66.76173649456086,49.06610159143929,465.14256294753886,482.83819785066044,473.99038039909965
7,15859079,15887089,500,825.0399963185673,69.3085039670691,51.68114381203941,755.7314923514982,773.3588525065279,764.5451724290131
7,15887090,15912846,500,508.97005599579006,53.476026327870386,30.527900167915504,455.4940296679197,478.44215582787456,466.9680927478971
7,15912847,15928702,500,457.2187837401134,44.95828755204275,35.96296289440215,412.26049618807065,421.25582084571124,416.75815851689094
7,15928703,15945634,500,428.56877213395364,53.606017526762116,29.405100208181466,374.9627546071915,399.1636719257722,387.06321326648185
7,15945635,15964472,500,420.09623061182447,85.98199611139171,40.02869478411594,334.11423450043276,380.0675358277085,357.09088516407064
7,15964473,15977269,500,340.3484391941438,20.40441112302051,35.64967020875429,319.9440280711233,304.6987689853895,312.3213985282564
7,15977270,16003764,500,404.11997416087615,37.0158182331229,27.30076865895444,367.10415592775325,376.8192055019217,371.9616807148375
7,16003765,16046697,500,330.09156238545347,52.39229010049803,14.703750620970823,277.69927228495544,315.38781176448265,296.54354202471905
7,16046698,16059745,500,398.09450214426215,40.02485777633956,14.601561688931724,358.0696443679226,383.4929404553304,370.7812924116265
7,16059746,16091640,500,285.6628185108193,25.487421940793865,23.913440142252057,260.17539657002544,261.74937836856725,260.96238746929635
7,16091641,16130611,500,334.07413137380536,40.44882926473474,13.553502609240695,293.6253021090706,320.52062876456466,307.07296543681764
7,16130612,16163823,500,344.27019155188555,31.930629863027207,36.13125940332611,312.33956168885834,308.13893214855943,310.2392469187089
7,16163824,16186443,500,379.9916592678928,25.769323506581713,72.76877112873626,354.2223357613111,307.22288813915657,330.72261195023384
7,16186444,16218669,500,335.96961609713617,31.304872231758964,18.437123573680765,304.6647438653772,317.5324925234554,311.0986181944163
7,16218670,16240804,500,335.242741789305,29.295097410801645,30.702327289839104,305.94764437850336,304.5404144994659,305.2440294389846
7,16240805,16264291,500,287.674701662002,28.31307986198408,56.52554609965773,259.36162180001793,231.14915556234428,245.2553886811811
7,16264292,16284389,500,321.6910391333977,31.19908472149109,28.969870808493397,290.4919544119066,292.7211683249043,291.60656136840544
7,16284390,16297964,500,353.96906029998536,40.01416768035324,47.30925936760923,313.9548926196321,306.65980093237613,310.3073467760041
7,16297965,16323238,500,348.87887546283946,50.95310129786867,24.507223592294395,297.9257741649708,324.37165187054507,311.1487130177579
7,16323239,16347960,500,301.81640217159475,28.786667994119853,19.41045925271601,273.0297341774749,282.40594291887874,277.7178385481768
7,16347961,16379885,500,330.034410426495,18.78087634647727,27.726828576429398,311.25353408001774,302.3075818500656,306.7805579650417
7,16379886,16399705,500,468.5066919151823,33.8005127931001,33.82834823085204,434.7061791220822,434.67834368433023,434.6922614032062
7,16399706,16445173,500,375.11523443858914,27.378893966374562,26.502926799442776,347.7363404722146,348.61230763914637,348.1743240556805
7,16445174,16465441,500,293.9027347943029,25.218070406061088,23.067715959321504,268.6846643882418,270.8350188349814,269.7598416116116
7,16465442,16492634,500,337.1941138097436,30.98804505685348,20.35129568751654,306.20606875289013,316.8428181222271,311.5244434375586
7,16492635,16525739,500,418.1526655989537,27.90655635523126,28.802859937301037,390.24610924372246,389.3498056616527,389.79795745268757
7,16525740,16540466,500,464.60544680275416,65.20218478960305,54.71001542283284,399.4032620131511,409.8954313799213,404.6493466965362
7,16540467,16599817,500,318.1360998479713,31.941597741361875,18.595030425496134,286.19450210660943,299.5410694224752,292.8677857645423
7,16599818,16635625,500,458.4556675545564,32.543628813949,22.47753644095701,425.9120387406074,435.9781311135994,430.9450849271034
7,16635626,16673634,500,416.31619970695374,21.358627131573485,11.2821567282067,394.95757257538025,405.03404297874704,399.99580777706365
7,16673635,16700505,500,424.89901401874613,32.36583996875652,37.78884975020628,392.5331740499896,387.11016426853985,389.82166915926473
7,16700506,16728673,500,699.00528852757,46.33331382876986,72.59363198984556,652.6719746988001,626.4116565377244,639.5418156182623
7,16728674,16757146,500,421.5161248289278,26.202185567090964,36.87389888512371,395.3139392618368,384.6422259438041,389.97808260282045
7,16757147,16771689,500,478.719279872128,38.317499102909096,29.060961916763063,440.40178076921893,449.65831795536496,445.03004936229195
7,16771690,16836226,500,424.6555012194385,61.57876039088842,24.38713994311729,363.0767408285501,400.26836127632123,381.67255105243567
7,16836227,16864254,500,378.6202257046434,33.084469027771775,31.96224962460019,345.53575667687164,346.6579760800432,346.09686637845743
7,16864255,16872055,500,323.00431174949335,39.412219595298666,13.39263018542897,283.5920921541947,309.6116815640644,296.60188685912954
7,16872056,16885974,500,384.4017135332024,30.64944402977835,30.010250616367102,353.75226950342403,354.3914629168353,354.07186621012966
7,16885975,16910359,500,316.71523174942286,36.57847849116388,29.914705168176624,280.136753258259,286.80052658124623,283.4686399197526
7,16910360,16936395,500,551.7953925377069,63.21957152520372,57.58231200111004,488.5758210125032,494.21308053659686,491.39445077455
7,16936396,16970703,500,380.7820486793653,89.32578010822272,38.11592534337478,291.4562685711426,342.6661233359905,317.06119595356654
7,16970704,16995190,500,434.5951204065477,66.5721543788859,42.57258084028581,368.0229660276618,392.0225395662619,380.02275279696187
7,16995191,17017073,500,423.4011677309736,68.50942661525914,46.544054455441255,354.89174111571447,376.85711327553236,365.8744271956234
7,17017074,17041600,500,395.24553313644446,35.8513072609685,53.18723426673341,359.39422587547597,342.05829886971105,350.7262623725935
7,17041601,17066575,500,369.7568056952341,31.38697385157775,22.052890955676503,338.36983184365636,347.7039147395576,343.036873291607
7,17066576,17076352,500,735.1698392534418,115.39125657222667,60.02514227260872,619.7785826812151,675.144696980833,647.4616398310241
7,17076353,17085754,500,622.8795931473851,42.54517629629481,51.005463776750275,580.3344168510903,571.8741293706348,576.1042731108626
7,17085755,17113886,500,475.1054731120503,34.43745525840404,71.02947534766918,440.66801785364623,404.0759977643811,422.37200780901367
7,17113887,17126451,500,401.80162521478906,60.585699273567116,27.963690532424152,341.21592594122194,373.8379346823649,357.5269303117934
7,17126452,17146070,500,391.4851042642058,22.055204820931067,79.13534188198446,369.42989944327473,312.34976238222134,340.88983091274804
7,17146071,17171914,500,422.16858295864404,17.363012484924184,35.46932310262537,404.80557047371985,386.69925985601867,395.75241516486926
7,17171915,17216261,500,337.98333656313207,53.826916329415326,64.61852205733976,284.15642023371674,273.3648145057923,278.7606173697545
7,17216262,17226420,500,561.3700790039939,29.901759613312606,32.56503784821325,531.4683193906812,528.8050411557806,530.1366802732309
7,17226421,17250653,500,365.73055593131176,21.359692586876008,19.765080326474163,344.37086334443575,345.9654756048376,345.16816947463667
7,17250654,17279430,500,363.33539952480896,55.65626063591935,41.61793644360387,307.6791388888896,321.7174630812051,314.69830098504735
7,17279431,17306616,500,302.85598005822703,37.250347137784956,13.510998648938767,265.6056329204421,289.34498140928827,277.47530716486517
7,17306617,17318639,500,474.1418278363408,52.94583930452063,72.04978085305447,421.19598853182015,402.0920469832863,411.64401775755323
7,17318640,17327896,500,681.4530061220903,76.59623749422371,48.56107215431075,604.8567686278666,632.8919339677796,618.8743512978231
7,17327897,17348992,500,376.23395665367207,37.885853666786716,24.953125830964836,338.34810298688535,351.28083082270723,344.8144669047963
7,17348993,17379256,500,373.34537406984145,49.58511195725532,30.975804528905428,323.76026211258613,342.369569540936,333.0649158267611
7,17379257,17391991,500,404.4820752376345,57.4783532384572,19.87328964356766,347.0037219991773,384.60878559406683,365.80625379662206
7,17391992,17401274,500,443.5586240984567,35.767236045482605,39.98133976492909,407.79138805297407,403.5772843335276,405.68433619325083
7,17401275,17434902,500,610.7440047634636,68.61566202674294,45.26182819078804,542.1283427367207,565.4821765726756,553.8052596546981
7,17434903,17446388,500,642.9344646042637,33.419179676762724,26.48326416388045,609.5152849275009,616.4512004403832,612.9832426839421
7,17446389,17459694,500,353.6281705905767,34.23597452592321,34.09870985764519,319.3921960646535,319.5294607329315,319.4608283987925
7,17459695,17493432,500,469.9694855119442,71.70106730174393,22.329326601040975,398.26841821020025,447.6401589109032,422.95428856055173
7,17493433,17528158,500,465.6517017776014,46.66269063722666,60.115255271697606,418.9890111403747,405.53644650590377,412.26272882313924
7,17528159,17539058,500,512.1774999259915,108.71764907212946,24.580713204602944,403.459850853862,487.5967867213885,445.52831878762527
7,17539059,17567847,500,397.2517181931371,29.92092373682226,46.65919670644416,367.33079445631483,350.59252148669293,358.9616579715039
7,17567848,17577913,500,504.24804248148575,46.58970138371842,32.20512525763206,457.65834109776733,472.0429172238537,464.8506291608105
7,17577914,17594417,500,372.2952692434392,42.76368778813958,30.10373093805356,329.5315814552996,342.1915383053856,335.8615598803426
7,17594418,17625199,500,459.90165769411396,67.10655783980746,65.01649831270151,392.7950998543065,394.88515938141245,393.8401296178595
7,17625200,17636194,500,474.241596120979,87.81452396468012,27.338062875361175,386.4270721562989,446.90353324561784,416.66530270095836
7,17636195,17660598,500,365.79097243094475,64.46624959408382,39.22762430475905,301.32472283686093,326.5633481261857,313.9440354815233
7,17660599,17680363,500,506.24486589778826,54.08616315244126,61.541856047974306,452.158702745347,444.70300984981395,448.4308562975805
7,17680364,17694371,500,420.5790745042468,35.84594376402765,85.35096399986014,384.73313074021917,335.2281105043867,359.9806206223029
7,17694372,17707463,500,407.24072746365437,13.08684796451962,37.137531589414266,394.15387949913475,370.1031958742401,382.1285376866874
7,17707464,17732971,500,319.19760808199953,30.645646975444834,25.268152202731017,288.5519611065547,293.9294558792685,291.2407084929116
7,17732972,17758307,500,352.2255130712829,59.658798007024416,67.83522325907597,292.56671506425846,284.3902898122069,288.4785024382327
8,30607,73862,500,326.56604743461776,44.31820801852518,43.50949809843132,282.2478394160926,283.05654933618644,282.6521943761395
8,73863,116676,500,508.4650460425846,66.76897550912463,91.36739889706269,441.69607053346,417.09764714552193,429.39685883949096
8,116677,147340,500,409.49260772427715,124.54827930781357,115.35058578873395,284.9443284164636,294.1420219355432,289.5431751760034
8,147341,169189,500,395.077975554831,75.27322583126261,120.66945578211198,319.8047497235684,274.40851977271905,297.10663474814373
8,169190,222992,500,390.4849405779214,62.585134052197645,67.79685811174613,327.89980652572376,322.6880824661753,325.2939444959495
8,222993,236159,500,481.6562102407106,72.69938578324764,61.874438603840645,408.956824457463,419.78177163686996,414.36929804716647
8,236160,317464,500,329.9511625836185,43.73591037598817,63.1915455670287,286.21525220763033,266.7596170165898,276.48743461211006
8,317465,332727,500,339.783568780329,25.67532695403588,23.893600210913064,314.1082418262931,315.88996856941594,314.99910519785453
8,332728,340761,500,341.10661145618633,29.622153105993675,38.73395069838398,311.48445835019265,302.37266075780235,306.9285595539975
8,340762,366726,500,358.0616852436997,35.77408284741796,20.550721136460197,322.2876023962817,337.5109641072395,329.8992832517606
8,366727,387650,500,459.15395219530365,54.48355226938111,38.39946642092991,404.67039992592254,420.75448577437373,412.71244285014814
8,387651,399106,500,414.28257251150353,42.899773967257715,18.511592326395203,371.3827985442458,395.77098018510833,383.5768893646771
8,399107,422581,500,350.1741571587754,26.69764836900049,29.48009554435066,323.4765087897749,320.69406161442475,322.08528520209984
8,422582,433812,500,336.3458463488905,25.167388856074467,32.60432696281714,311.17845749281605,303.7415193860734,307.4599884394447
8,433813,456261,500,318.22401075261587,22.01812250862622,17.765934457109324,296.20588824398965,300.45807629550654,298.3319822697481
8,456262,485329,500,333.2546897360162,58.006988275600634,60.23741079203546,275.24770146041556,273.0172789439807,274.13249020219814
8,485330,505701,500,359.6805846156258,82.97073126002851,41.06170012415987,276.70985335559726,318.6188844914659,297.6643689235316
8,505702,538979,500,385.77988124494277,75.81925233702805,41.52762061909789,309.9606289079147,344.2522606258449,327.1064447668798
8,538980,566846,500,333.86468496883936,54.12831489031487,10.923791722249916,279.7363700785245,322.94089324658944,301.33863166255696
8,566847,576809,500,423.3815264377263,75.88153393659195,28.32374382998205,347.49999250113433,395.05778260774423,371.2788875544393
8,576810,613288,500,386.9482462170754,36.317066400746626,45.51906841061009,350.63117981632877,341.4291778064653,346.03017881139704
8,613289,628860,500,396.150982918668,66.49238503616789,74.9170076110895,329.6585978825001,321.2339753075785,325.4462865950393
8,628861,652831,500,479.6009362467521,93.2942214448949,59.97032165111841,386.3067148018572,419.6306145956337,402.96866469874544
8,652832,667999,500,331.41042568076045,42.36054590273943,25.518171698295646,289.049879778021,305.8922539824648,297.4710668802429
8,668000,705929,500,285.6540253847843,39.495527771719026,26.14176539322034,246.15849761306526,259.51225999156395,252.8353788023146
8,705930,731030,500,366.50715147788105,54.209646975090436,36.54029380636575,312.2975045027906,329.9668576715153,321.13218108715296
8,731031,748513,500,326.3850695928395,31.800843107492256,49.71748672649983,294.58422648534724,276.66758286633967,285.62590467584346
8,748514,759467,500,353.2527768858763,20.119697175929105,32.65525704772517,333.1330797099472,320.59751983815113,326.86529977404916
8,759468,775089,500,397.8317520685923,66.6682026260687,60.06680310281263,331.1635494425236,337.7649489657797,334.46424920415166
8,775090,809523,500,355.5971733873721,44.87650850066984,53.94491380267709,310.72066488670225,301.652259584695,306.1864622356986
8,809524,833085,500,336.79424693855526,49.23882419000347,38.25337692555786,287.5554227485518,298.5408700129974,293.0481463807746
8,833086,852860,500,357.8544876732685,52.008636577977995,60.00390383710874,305.8458510952905,297.8505838361598,301.84821746572516
8,852861,866827,500,362.41302047622503,25.2053982900743,44.37211478930385,337.20762218615073,318.0409056869212,327.62426393653595
8,866828,876428,500,363.2749593980516,18.786438203069338,13.99572918477088,344.48852119498224,349.2792302132807,346.88387570413147
8,876429,897603,500,445.8772525088343,57.39433203354383,75.7423280996095,388.4829204752905,370.1349244092248,379.30892244225765
8,897604,937148,500,415.4659995050233,52.09029812431709,58.584892973303795,363.37570138070623,356.8811065317195,360.1284039562129
8,937149,991397,500,344.1315757349512,40.38522344735611,44.048334177998186,303.7463522875951,300.083241556953,301.91479692227404
8,991398,1002799,500,452.14085307872574,41.52873767067922,40.77463702622981,410.6121154080465,411.36621605249593,410.9891657302712
8,1002800,1023531,500,292.940544589781,39.91966912949101,18.270599428224614,253.02087546028997,274.66994516155637,263.84541031092317
8,1023532,1036421,500,470.68054957172535,39.64537870357435,7.150267459640418,431.035170868151,463.53028211208493,447.28272649011797
8,1036422,1069658,500,403.8915884541402,88.4185193915373,68.33138244555721,315.4730690626029,335.560206008583,325.51663753559296
8,1069659,1079301,500,448.12905116417187,46.78959683501398,66.62849124494824,401.3394543291579,381.50055991922363,391.42000712419076
8,1079302,1091429,500,419.97124484761935,58.08189066347768,90.65717427131631,361.88935418414167,329.31407057630304,345.60171238022235
8,1091430,1096963,500,448.5901313371796,33.30686400711511,82.1853587297478,415.2832673300645,366.4047726074318,390.84401996874817
8,1096964,1109628,500,450.5252934299915,35.0515783551873,50.63391257083185,415.4737150748042,399.89138085915965,407.68254796698193
8,1109629,1134553,500,353.74721986462373,30.663160056944434,27.628909860227395,323.0840598076793,326.11831000439633,324.6011849060378
8,1134554,1142379,500,413.2616318424016,78.12935196645958,62.72086929863781,335.132279875942,350.5407625437638,342.8365212098529
8,1142380,1169694,500,414.3297769636865,29.00696315069763,48.571717296912084,385.3228138129889,365.75805966677444,375.54043673988167
8,1169695,1202641,500,337.70697280223703,35.098773987804634,15.422111861090343,302.6081988144324,322.2848609411467,312.44652987778954
8,1202642,1235041,500,297.5415964275189,26.136218192263186,24.489883517084763,271.40537823525574,273.05171291043416,272.22854557284495
8,1235042,1293163,500,341.8353085880217,42.47494577382349,71.76679092401764,299.3603628141982,270.06851766400405,284.7144402391011
8,1293164,1301421,500,334.0692944789853,30.936992415189707,28.48002052196216,303.1323020637956,305.5892739570231,304.36078801040935
8,1301422,1337977,500,361.20467054370147,27.135579046875137,16.47572003618052,334.06909149682633,344.72895050752095,339.39902100217364
8,1337978,1344999,500,570.7537611036987,61.27018313433291,36.109558129632205,509.4835779693658,534.6442029740665,522.0638904717161
8,1345000,1362424,500,476.8562667371898,27.56388152620184,19.897366830789906,449.29238521098796,456.9588999063999,453.1256425586939
8,1362425,1380195,500,459.4564942567131,58.65041542137533,23.75607279964788,400.80607883533776,435.7004214570652,418.2532501462015
8,1380196,1398771,500,404.14298509474247,29.77667363349883,28.97828019600456,374.36631146124364,375.1647048987379,374.7655081799908
8,1398772,1424048,500,350.9358561044228,39.291313397840895,9.825405078069707,311.6445427065819,341.1104510263531,326.3774968664675
8,1424049,1445856,500,483.3100813486535,35.39564557091671,47.38063264653556,447.9144357777368,435.92944870211795,441.9219422399274
8,1445857,1456609,500,605.490851673133,40.73966063396256,51.372763933572514,564.7511910391704,554.1180877395605,559.4346393893654
8,1456610,1473448,500,372.05522952702995,16.816340780601422,24.716974305520125,355.23888874642853,347.3382552215098,351.2885719839692
8,1473449,1530608,500,337.58507395991273,13.257683423502385,11.25600190868181,324.32739053641035,326.3290720512309,325.32823129382064
8,1530609,1559645,500,348.22992536152015,49.49395171681226,29.395922098184656,298.7359736447079,318.8340032633355,308.7849884540217
8,1559646,1563158,500,468.6277224888945,40.387050907999765,31.619033793623657,428.24067158089474,437.00868869527085,432.6246801380828
8,1563159,1576763,500,438.1362915154805,55.667169688235845,29.731124709002415,382.46912182724463,408.40516680647806,395.43714431686135
8,1576764,1586922,500,383.75704395872526,33.151354795390034,51.770889265715596,350.6056891633352,331.98615469300967,341.29592192817245
8,1586923,1603522,500,432.2617103235234,52.097926387838925,44.06490217222745,380.1637839356845,388.19680815129595,384.1802960434902
8,1603523,1631199,500,367.77399536259145,27.15656027656314,20.123272238148274,340.6174350860283,347.6507231244432,344.13407910523574
8,1631200,1671545,500,324.2749395186629,23.19217815565662,20.3720328522204,301.0827613630063,303.9029066664425,302.4928340147244
8,1671546,1694384,500,354.8369152390442,30.699348233005367,32.79170057650572,324.1375670060388,322.04521466253846,323.09139083428863
8,1694385,1743152,500,321.851647939804,26.48614592956892,15.758688984290984,295.3655020102351,306.09295895551304,300.7292304828741
8,1743153,1756372,500,374.1120586285597,33.972680228228455,43.42647371249541,340.1393784003312,330.6855849160643,335.41248165819775
8,1756373,1775655,500,351.7588130251652,27.440504692990544,25.60323970637046,324.31830833217464,326.1555733187947,325.2369408254847
8,1775656,1794455,500,341.77153888802786,24.468269727402912,39.65817543002322,317.30326916062495,302.11336345800464,309.7083163093148
8,1794456,1815808,500,359.17972563346484,18.744679954377716,36.53628569792909,340.4350456790871,322.64343993553575,331.53924280731144
8,1815809,1868298,500,392.12100112236385,41.68457636079438,31.468876382463804,350.43642476156947,360.65212473990005,355.54427475073476
8,1868299,1893443,500,316.97427950840756,43.81116058223142,15.948889393118861,273.16311892617614,301.0253901152887,287.0942545207324
8,1893444,1937867,500,451.6822832962689,33.99906071521036,27.78211535851233,417.68322258105854,423.9001679377566,420.79169525940756
8,1937868,1966730,500,469.22806945745197,65.837822358616,46.25958619798257,403.39024709883597,422.9684832594694,413.1793651791527
8,1966731,1981684,500,398.04537222949784,38.67309982167626,26.8104713448015,359.3722724078216,371.23490088469634,365.30358664625896
8,1981685,1992245,500,421.4481674066865,31.02419635991555,31.40425878656697,390.42397104677093,390.0439086201195,390.2339398334452
8,1992246,2011345,500,432.1375442457893,40.96756204409485,25.028313697905105,391.16998220169444,407.1092305478842,399.1396063747893
8,2011346,2027679,500,427.6696601485892,32.88692059150799,14.017567784800121,394.7827395570812,413.65209236378905,404.2174159604351
8,2027680,2073144,500,537.6210424682713,32.015037287314954,39.59929320141009,505.60600518095634,498.0217492668612,501.8138772239088
8,2073145,2080307,500,396.8961682693498,36.03402811760952,45.971661074463555,360.8621401517403,350.92450719488625,355.89332367331326
8,2080308,2103362,500,348.80660984787573,15.57017394972354,22.152459599913072,333.2364358981522,326.65415024796266,329.9452930730574
8,2103363,2146767,500,424.7486754556676,59.379288416110285,29.37910623887683,365.3693870395573,395.36956921679075,380.369478128174
8,2146768,2175457,500,483.3622809355893,51.8981023596416,52.968087804240895,431.4641785759477,430.3941931313484,430.92918585364805
8,2175458,2210147,500,613.9686613106987,46.49596971747178,31.62589288385061,567.472691593227,582.3427684268481,574.9077300100375
8,2210148,2231459,500,1131.483179950721,149.55184448560613,126.3386622814105,981.9313354651149,1005.1445176693105,993.5379265672127
8,2231460,2274042,500,499.2485437807609,36.70992151148312,38.54890547248533,462.53862226927777,460.69963830827555,461.61913028877666
8,2274043,2302054,500,528.7952118605435,34.218880756123326,30.751083000442122,494.5763311044202,498.0441288601014,496.3102299822608
8,2302055,2319974,500,619.1501835098234,45.05196690023877,35.25587584832601,574.0982166095846,583.8943076614974,578.996262135541
8,2319975,2355455,500,524.3071351564913,30.263679417293133,31.36485881858107,494.0434557391982,492.94227633791024,493.4928660385542
8,2355456,2367215,500,629.7141094764402,60.56749676796153,39.766299184746,569.1466127084786,589.9478102916942,579.5472115000864
8,2367216,2392041,500,492.01635221928973,25.034898195591268,18.33653915396144,466.98145402369846,473.6798130653283,470.3306335445134
8,2392042,2424618,500,445.4085680718972,68.60919622011625,33.196188209718,376.79937185178096,412.2123798621792,394.5058758569801
8,2424619,2435562,500,428.1658058760804,50.553479904253436,52.02002206833549,377.612325971827,376.1457838077449,376.87905488978595
8,2435563,2453130,500,344.5820310083118,31.58438050399127,27.966688248669016,312.9976505043205,316.6153427596428,314.80649663198164
8,2453131,2488392,500,435.29861047004306,75.26126888351428,43.21407110631617,360.0373415865288,392.0845393637269,376.06094047512784
8,2488393,2553371,500,355.34369774263814,27.861214660256337,18.38482806742286,327.4824830823818,336.9588696752153,332.22067637879854
8,2553372,2594198,500,471.20379973842137,48.44280064113627,31.72877393758108,422.7609990972851,439.4750258008403,431.1180124490627
8,2594199,2626495,500,464.7894923641179,32.69550874387096,30.736237826413344,432.09398362024695,434.05325453770456,433.07361907897575
8,2626496,2650773,500,595.5388436015719,63.1455584707046,130.73571013862374,532.3932851308673,464.80313346294815,498.5982092969077
8,2650774,2680348,500,559.6297815800099,47.122405215553044,64.68744719667848,512.5073763644568,494.9423343833314,503.7248553738941
8,2680349,2728503,500,442.52442439202696,50.508565465771426,44.78618595315402,392.01585892625553,397.73823843887294,394.87704868256424
8,2728504,2784888,500,612.6373352155406,38.217090268425636,54.93761184437426,574.420244947115,557.6997233711663,566.0599841591406
8,2784889,2831260,500,611.1133390834166,69.06264329398891,53.21213940490861,542.0506957894277,557.901199678508,549.9759477339678
8,2831261,2869606,500,498.90883547478916,36.89259465231862,64.74232311306696,462.01624082247054,434.1665123617222,448.09137659209637
8,2869607,2908790,500,344.88730513123573,25.425928032209413,15.336559670754923,319.4613770990263,329.5507454604808,324.50606127975357
8,2908791,2933746,500,523.6355542073607,37.604352730773826,53.6211992105973,486.03120147658683,470.01435499676336,478.0227782366751
8,2933747,2962926,500,406.6263901496477,38.10945793200517,33.640357563348516,368.51693221764253,372.9860325862992,370.75148240197086
8,2962927,2974876,500,512.5498313687549,51.13886415069828,56.461139932872356,461.4109672180566,456.08869143588254,458.7498293269696
8,2974877,2987785,500,333.72128554641586,29.070430703778584,20.718601939761356,304.6508548426373,313.0026836066545,308.8267692246459
8,2987786,3020225,500,335.6483394720399,21.231395592687477,35.31603773586039,314.4169438793524,300.3323017361795,307.37462280776595
8,3020226,3047674,500,381.2632426969003,40.46966442264602,13.017763042559636,340.7935782742543,368.24547965434067,354.5195289642975
8,3047675,3068336,500,449.17518683916387,25.3032577891654,22.45509152529121,423.87192904999847,426.72009531387266,425.29601218193557
8,3068337,3083430,500,453.0459835468473,21.543904543173994,53.03221221124886,431.5020790036733,400.01377133559845,415.7579251696359
8,3083431,3104885,500,490.2746356936459,35.83801779795522,49.311539289232314,454.4366178956907,440.9630964044136,447.69985715005214
8,3104886,3116401,500,457.7146795394756,101.91765578352988,22.871697222160947,355.7970237559457,434.84298231731464,395.32000303663017
8,3116402,3145644,500,311.20412200158626,13.466997958137654,17.524889435363093,297.7371240434486,293.67923256622316,295.7081783048359
8,3145645,3177609,500,474.3594654698636,26.687550093330174,99.24773545431026,447.67191537653343,375.11173001555335,411.3918226960434
8,3177610,3211945,500,471.7505968754922,38.84860490183655,41.831562608629156,432.90199197365564,429.91903426686304,431.41051312025934
8,3211946,3231945,500,378.9763529587144,41.765411588947245,56.13360127832266,337.21094136976717,322.84275168039176,330.02684652507946
8,3231946,3250340,500,359.547710157688,35.625489195380396,57.864122070063786,323.9222209623076,301.68358808762423,312.8029045249659
8,3250341,3274647,500,331.8301193314119,71.62924466390632,36.76577311908022,260.20087466750556,295.06434621233166,277.6326104399186
8,3274648,3289445,500,334.4461236927291,46.3444605356035,44.64589114516593,288.1016631571256,289.80023254756316,288.95094785234437
8,3289446,3302540,500,422.89215322444306,52.905146256996886,40.43425744655542,369.9870069674462,382.45789577788764,376.2224513726669
8,3302541,3317643,500,378.7433524251992,28.24649184498412,42.78491237078015,350.49686058021507,335.95844005441904,343.22765031731706
8,3317644,3334341,500,384.49034764321095,67.59766461217623,20.25534772901392,316.8926830310347,364.23499991419703,340.5638414726159
8,3334342,3348675,500,333.3188958822311,14.202831563286054,18.006789004037273,319.11606431894506,315.31210687819384,317.21408559856945
8,3348676,3372468,500,490.37217824236905,36.90803747260816,35.23225445765365,453.4641407697609,455.1399237847154,454.30203227723814
8,3372469,3405058,500,620.8474282105853,32.88651170023786,31.04075701048714,587.9609165103475,589.8066712000982,588.8837938552228
8,3405059,3414469,500,693.3864576026226,30.287650071902135,80.8942463579906,663.0988075307205,612.492211244632,637.7955093876762
8,3414470,3436917,500,479.8823328052167,32.873609640880204,61.86239148240429,447.0087231643365,418.01994132281243,432.5143322435745
8,3436918,3458360,500,358.38614250176033,39.73994576099085,23.419945924913918,318.6461967407695,334.9661965768464,326.80619665880795
8,3458361,3483721,500,312.82222702599665,44.1450234496624,17.29716355776327,268.67720357633425,295.5250634682334,282.1011335222838
8,3483722,3513977,500,436.5761655632823,73.94743952794397,34.04172103430392,362.62872603533833,402.5344445289784,382.58158528215836
8,3513978,3551809,500,357.64473011906193,18.237894771510582,21.827431136392534,339.40683534755135,335.8172989826694,337.6120671651104
8,3551810,3581143,500,412.1360336492726,29.800402073819896,40.005792370185645,382.3356315754527,372.13024127908693,377.2329364272698
8,3581144,3611118,500,415.5054006609398,35.93293103371525,53.18864600032293,379.57246962722456,362.3167546606169,370.9446121439207
